outgoing_site_id,Start_Time_MM_DD_YYYY,Start_Time_HH_MM_SS_s,Weather,Total Calls,Traffic,lat,long,Call Dropped,day,Datetime,drop%
1717,20170124,4:00 to 8:00,Smoke,608,Medium,40.710567,-74.007338,45,Tuesday,24-01-2017 04:00,7.401315789
1717,20170124,8:00 to 12:00,Smoke,440,High,40.710567,-74.007338,56,Tuesday,24-01-2017 08:00,12.72727273
1717,20170124,12:00 to 16:00,Smoke,472,Medium,40.710567,-74.007338,46,Tuesday,24-01-2017 12:00,9.745762712
1717,20170124,16:00 to 20:00,Clear,392,Medium,40.710567,-74.007338,40,Tuesday,24-01-2017 16:00,10.20408163
1717,20170124,20:00 to 23:59,Shallow Fog,632,Low,40.710567,-74.007338,16,Tuesday,24-01-2017 20:00,2.53164557
1717,20170125,00:00 to 4:00,Haze,291,Medium,40.710567,-74.007338,51,Wednesday,25-01-2017 00:00,17.5257732
1717,20170125,4:00 to 8:00,Smoke,399,Medium,40.710567,-74.007338,45,Wednesday,25-01-2017 04:00,11.27819549
1717,20170125,8:00 to 12:00,Smoke,533,Medium,40.710567,-74.007338,51,Wednesday,25-01-2017 08:00,9.5684803
1717,20170125,12:00 to 16:00,Smoke,556,Low,40.710567,-74.007338,18,Wednesday,25-01-2017 12:00,3.237410072
1717,20170125,16:00 to 20:00,Smoke,397,High,40.710567,-74.007338,63,Wednesday,25-01-2017 16:00,15.86901763
1717,20170125,20:00 to 23:59,Shallow Fog,385,Medium,40.710567,-74.007338,29,Wednesday,25-01-2017 20:00,7.532467532
1717,20170126,00:00 to 4:00,Haze,573,Medium,40.710567,-74.007338,31,Thursday,26-01-2017 00:00,5.410122164
1717,20170126,4:00 to 8:00,Haze,469,High,40.710567,-74.007338,64,Thursday,26-01-2017 04:00,13.64605544
1717,20170126,8:00 to 12:00,Smoke,400,Low,40.710567,-74.007338,13,Thursday,26-01-2017 08:00,3.25
1717,20170126,12:00 to 16:00,Smoke,551,Medium,40.710567,-74.007338,36,Thursday,26-01-2017 12:00,6.533575318
1717,20170126,16:00 to 20:00,Smoke,255,Medium,40.710567,-74.007338,48,Thursday,26-01-2017 16:00,18.82352941
1717,20170126,20:00 to 23:59,Shallow Fog,325,Medium,40.710567,-74.007338,35,Thursday,26-01-2017 20:00,10.76923077
1717,20170127,00:00 to 4:00,Haze,463,Medium,40.710567,-74.007338,32,Friday,27-01-2017 00:00,6.911447084
1717,20170127,4:00 to 8:00,Rain,453,Medium,40.710567,-74.007338,28,Friday,27-01-2017 04:00,6.181015453
1717,20170127,8:00 to 12:00,Haze,567,Medium,40.710567,-74.007338,36,Friday,27-01-2017 08:00,6.349206349
1717,20170127,12:00 to 16:00,Smoke,494,Medium,40.710567,-74.007338,49,Friday,27-01-2017 12:00,9.91902834
1717,20170127,16:00 to 20:00,Smoke,638,Low,40.710567,-74.007338,19,Friday,27-01-2017 16:00,2.978056426
1717,20170127,20:00 to 23:59,Smoke,436,Medium,40.710567,-74.007338,32,Friday,27-01-2017 20:00,7.339449541
1717,20170128,00:00 to 4:00,Haze,578,High,40.710567,-74.007338,63,Saturday,28-01-2017 00:00,10.89965398
1717,20170128,4:00 to 8:00,Haze,454,Medium,40.710567,-74.007338,50,Saturday,28-01-2017 04:00,11.01321586
1717,20170128,8:00 to 12:00,Haze,310,Medium,40.710567,-74.007338,35,Saturday,28-01-2017 08:00,11.29032258
1717,20170128,12:00 to 16:00,Haze,422,Low,40.710567,-74.007338,21,Saturday,28-01-2017 12:00,4.976303318
1717,20170128,16:00 to 20:00,Partly Cloudy,443,High,40.710567,-74.007338,53,Saturday,28-01-2017 16:00,11.96388262
1717,20170128,20:00 to 23:59,Partly Cloudy,348,Medium,40.710567,-74.007338,51,Saturday,28-01-2017 20:00,14.65517241
1717,20170129,00:00 to 4:00,Smoke,589,Medium,40.710567,-74.007338,45,Sunday,29-01-2017 00:00,7.640067912
1717,20170129,4:00 to 8:00,Smoke,620,High,40.710567,-74.007338,65,Sunday,29-01-2017 04:00,10.48387097
1717,20170129,8:00 to 12:00,Smoke,559,Low,40.710567,-74.007338,16,Sunday,29-01-2017 08:00,2.862254025
1717,20170129,12:00 to 16:00,Shallow Fog,585,Medium,40.710567,-74.007338,51,Sunday,29-01-2017 12:00,8.717948718
1717,20170129,16:00 to 20:00,Shallow Fog,565,Medium,40.710567,-74.007338,40,Sunday,29-01-2017 16:00,7.079646018
1717,20170129,20:00 to 23:59,Fog,265,Medium,40.710567,-74.007338,52,Sunday,29-01-2017 20:00,19.62264151
1717,20170130,00:00 to 4:00,Haze,402,High,40.710567,-74.007338,52,Monday,30-01-2017 00:00,12.93532338
1717,20170130,4:00 to 8:00,Smoke,330,Medium,40.710567,-74.007338,51,Monday,30-01-2017 04:00,15.45454545
1717,20170130,8:00 to 12:00,Haze,338,Medium,40.710567,-74.007338,48,Monday,30-01-2017 08:00,14.20118343
1717,20170130,12:00 to 16:00,Haze,363,Low,40.710567,-74.007338,16,Monday,30-01-2017 12:00,4.407713499
1717,20170130,16:00 to 20:00,Light Thunderstorms and Rain,618,High,40.710567,-74.007338,60,Monday,30-01-2017 16:00,9.708737864
1717,20170130,20:00 to 23:59,Haze,295,Low,40.710567,-74.007338,20,Monday,30-01-2017 20:00,6.779661017
1717,20170131,00:00 to 4:00,Light Rain,438,Medium,40.710567,-74.007338,36,Tuesday,31-01-2017 00:00,8.219178082
1717,20170131,4:00 to 8:00,Light Drizzle,241,Low,40.710567,-74.007338,20,Tuesday,31-01-2017 04:00,8.298755187
1717,20170131,8:00 to 12:00,Drizzle,422,Medium,40.710567,-74.007338,31,Tuesday,31-01-2017 08:00,7.345971564
1717,20170131,12:00 to 16:00,Drizzle,610,Medium,40.710567,-74.007338,47,Tuesday,31-01-2017 12:00,7.704918033
3066,20170101,00:00 to 4:00,Smoke,419,Low,40.7121,-74.0051521,18,Sunday,01-01-2017 00:00,4.295942721
3066,20170101,4:00 to 8:00,Shallow Fog,644,Medium,40.7121,-74.0051521,28,Sunday,01-01-2017 04:00,4.347826087
3066,20170101,8:00 to 12:00,Shallow Fog,597,Medium,40.7121,-74.0051521,43,Sunday,01-01-2017 08:00,7.202680067
3066,20170101,12:00 to 16:00,Fog,403,Medium,40.7121,-74.0051521,35,Sunday,01-01-2017 12:00,8.684863524
3066,20170101,16:00 to 20:00,Fog,526,Low,40.7121,-74.0051521,25,Sunday,01-01-2017 16:00,4.752851711
3066,20170101,20:00 to 23:59,Fog,291,Medium,40.7121,-74.0051521,35,Sunday,01-01-2017 20:00,12.02749141
3066,20170102,00:00 to 4:00,Partly Cloudy,425,Medium,40.7121,-74.0051521,32,Monday,02-01-2017 00:00,7.529411765
3066,20170102,4:00 to 8:00,Shallow Fog,551,High,40.7121,-74.0051521,57,Monday,02-01-2017 04:00,10.34482759
3066,20170102,8:00 to 12:00,Fog,417,High,40.7121,-74.0051521,62,Monday,02-01-2017 08:00,14.86810552
3066,20170102,12:00 to 16:00,Fog,460,Low,40.7121,-74.0051521,20,Monday,02-01-2017 12:00,4.347826087
3066,20170102,16:00 to 20:00,Fog,350,Low,40.7121,-74.0051521,22,Monday,02-01-2017 16:00,6.285714286
3066,20170102,20:00 to 23:59,Fog,249,Medium,40.7121,-74.0051521,44,Monday,02-01-2017 20:00,17.67068273
3066,20170103,00:00 to 4:00,Shallow Fog,601,Medium,40.7121,-74.0051521,33,Tuesday,03-01-2017 00:00,5.490848586
3066,20170103,4:00 to 8:00,Shallow Fog,398,High,40.7121,-74.0051521,65,Tuesday,03-01-2017 04:00,16.33165829
3066,20170103,8:00 to 12:00,Smoke,504,Low,40.7121,-74.0051521,20,Tuesday,03-01-2017 08:00,3.968253968
3066,20170103,12:00 to 16:00,Mostly Cloudy,309,Medium,40.7121,-74.0051521,39,Tuesday,03-01-2017 12:00,12.62135922
3066,20170103,16:00 to 20:00,Mostly Cloudy,421,Medium,40.7121,-74.0051521,27,Tuesday,03-01-2017 16:00,6.413301663
3066,20170103,20:00 to 23:59,Shallow Fog,564,Medium,40.7121,-74.0051521,41,Tuesday,03-01-2017 20:00,7.269503546
3066,20170104,00:00 to 4:00,Smoke,339,Medium,40.7121,-74.0051521,48,Wednesday,04-01-2017 00:00,14.15929204
3066,20170104,4:00 to 8:00,Shallow Fog,415,Low,40.7121,-74.0051521,22,Wednesday,04-01-2017 04:00,5.301204819
3066,20170104,8:00 to 12:00,Fog,611,Medium,40.7121,-74.0051521,46,Wednesday,04-01-2017 08:00,7.528641571
3066,20170104,12:00 to 16:00,Shallow Fog,278,Medium,40.7121,-74.0051521,34,Wednesday,04-01-2017 12:00,12.23021583
3066,20170105,4:00 to 8:00,Volcanic Ash,383,Medium,40.7121,-74.0051521,51,Thursday,05-01-2017 04:00,13.31592689
3066,20170106,16:00 to 20:00,Fog,387,Medium,40.7121,-74.0051521,38,Friday,06-01-2017 16:00,9.819121447
3066,20170106,20:00 to 23:59,Fog,307,High,40.7121,-74.0051521,56,Friday,06-01-2017 20:00,18.24104235
3066,20170107,00:00 to 4:00,Shallow Fog,589,High,40.7121,-74.0051521,58,Saturday,07-01-2017 00:00,9.847198642
3066,20170107,4:00 to 8:00,Shallow Fog,384,Medium,40.7121,-74.0051521,51,Saturday,07-01-2017 04:00,13.28125
3066,20170107,8:00 to 12:00,Shallow Fog,275,Medium,40.7121,-74.0051521,52,Saturday,07-01-2017 08:00,18.90909091
3066,20170107,12:00 to 16:00,Shallow Fog,484,Medium,40.7121,-74.0051521,46,Saturday,07-01-2017 12:00,9.504132231
3066,20170107,16:00 to 20:00,Shallow Fog,646,Medium,40.7121,-74.0051521,44,Saturday,07-01-2017 16:00,6.811145511
3066,20170107,20:00 to 23:59,Shallow Fog,283,Low,40.7121,-74.0051521,13,Saturday,07-01-2017 20:00,4.593639576
3066,20170108,00:00 to 4:00,Smoke,560,Medium,40.7121,-74.0051521,36,Sunday,08-01-2017 00:00,6.428571429
3066,20170108,4:00 to 8:00,Shallow Fog,513,High,40.7121,-74.0051521,62,Sunday,08-01-2017 04:00,12.08576998
3066,20170108,8:00 to 12:00,Shallow Fog,429,Medium,40.7121,-74.0051521,46,Sunday,08-01-2017 08:00,10.72261072
3066,20170108,12:00 to 16:00,Fog,334,Medium,40.7121,-74.0051521,27,Sunday,08-01-2017 12:00,8.083832335
3066,20170108,16:00 to 20:00,Fog,328,Medium,40.7121,-74.0051521,47,Sunday,08-01-2017 16:00,14.32926829
3066,20170108,20:00 to 23:59,Fog,531,High,40.7121,-74.0051521,62,Sunday,08-01-2017 20:00,11.67608286
3066,20170109,00:00 to 4:00,Smoke,260,Medium,40.7121,-74.0051521,29,Monday,09-01-2017 00:00,11.15384615
3066,20170109,4:00 to 8:00,Shallow Fog,443,Medium,40.7121,-74.0051521,41,Monday,09-01-2017 04:00,9.255079007
3066,20170109,8:00 to 12:00,Shallow Fog,558,Low,40.7121,-74.0051521,23,Monday,09-01-2017 08:00,4.121863799
3066,20170109,12:00 to 16:00,Fog,621,High,40.7121,-74.0051521,63,Monday,09-01-2017 12:00,10.14492754
3066,20170109,16:00 to 20:00,Fog,470,Low,40.7121,-74.0051521,23,Monday,09-01-2017 16:00,4.893617021
3066,20170109,20:00 to 23:59,Fog,525,High,40.7121,-74.0051521,60,Monday,09-01-2017 20:00,11.42857143
3066,20170110,00:00 to 4:00,Scattered Clouds,276,Medium,40.7121,-74.0051521,33,Tuesday,10-01-2017 00:00,11.95652174
3066,20170110,8:00 to 12:00,Shallow Fog,283,High,40.7121,-74.0051521,59,Tuesday,10-01-2017 08:00,20.84805654
3066,20170110,12:00 to 16:00,Fog,328,Low,40.7121,-74.0051521,14,Tuesday,10-01-2017 12:00,4.268292683
3066,20170110,16:00 to 20:00,Fog,328,Medium,40.7121,-74.0051521,29,Tuesday,10-01-2017 16:00,8.841463415
3066,20170110,20:00 to 23:59,Fog,427,Low,40.7121,-74.0051521,17,Tuesday,10-01-2017 20:00,3.981264637
3066,20170111,00:00 to 4:00,Smoke,543,Medium,40.7121,-74.0051521,26,Wednesday,11-01-2017 00:00,4.788213628
3066,20170111,4:00 to 8:00,Smoke,588,Low,40.7121,-74.0051521,24,Wednesday,11-01-2017 04:00,4.081632653
3066,20170111,8:00 to 12:00,Fog,641,Low,40.7121,-74.0051521,25,Wednesday,11-01-2017 08:00,3.900156006
3066,20170111,12:00 to 16:00,Fog,477,Low,40.7121,-74.0051521,19,Wednesday,11-01-2017 12:00,3.983228512
3066,20170111,16:00 to 20:00,Fog,465,Medium,40.7121,-74.0051521,33,Wednesday,11-01-2017 16:00,7.096774194
3066,20170111,20:00 to 23:59,Fog,328,Medium,40.7121,-74.0051521,43,Wednesday,11-01-2017 20:00,13.1097561
3066,20170112,00:00 to 4:00,Smoke,595,Medium,40.7121,-74.0051521,34,Thursday,12-01-2017 00:00,5.714285714
3066,20170112,4:00 to 8:00,Smoke,512,High,40.7121,-74.0051521,62,Thursday,12-01-2017 04:00,12.109375
3066,20170112,8:00 to 12:00,Smoke,484,Low,40.7121,-74.0051521,23,Thursday,12-01-2017 08:00,4.752066116
3066,20170112,12:00 to 16:00,Shallow Fog,473,High,40.7121,-74.0051521,58,Thursday,12-01-2017 12:00,12.26215645
3066,20170112,16:00 to 20:00,Fog,386,Medium,40.7121,-74.0051521,44,Thursday,12-01-2017 16:00,11.39896373
3066,20170112,20:00 to 23:59,Fog,239,High,40.7121,-74.0051521,52,Thursday,12-01-2017 20:00,21.75732218
3066,20170113,00:00 to 4:00,Smoke,337,High,40.7121,-74.0051521,53,Friday,13-01-2017 00:00,15.72700297
3066,20170113,4:00 to 8:00,Smoke,246,Medium,40.7121,-74.0051521,27,Friday,13-01-2017 04:00,10.97560976
3066,20170113,8:00 to 12:00,Clear,451,Low,40.7121,-74.0051521,22,Friday,13-01-2017 08:00,4.87804878
3066,20170113,12:00 to 16:00,Shallow Fog,231,Low,40.7121,-74.0051521,19,Friday,13-01-2017 12:00,8.225108225
3066,20170113,16:00 to 20:00,Shallow Fog,304,Low,40.7121,-74.0051521,13,Friday,13-01-2017 16:00,4.276315789
3066,20170113,20:00 to 23:59,Clear,233,Low,40.7121,-74.0051521,21,Friday,13-01-2017 20:00,9.012875536
3066,20170114,00:00 to 4:00,Smoke,290,Medium,40.7121,-74.0051521,39,Saturday,14-01-2017 00:00,13.44827586
3066,20170114,4:00 to 8:00,Clear,542,Low,40.7121,-74.0051521,18,Saturday,14-01-2017 04:00,3.32103321
3066,20170114,8:00 to 12:00,Shallow Fog,390,Medium,40.7121,-74.0051521,48,Saturday,14-01-2017 08:00,12.30769231
3066,20170114,12:00 to 16:00,Shallow Fog,333,Low,40.7121,-74.0051521,25,Saturday,14-01-2017 12:00,7.507507508
3066,20170114,16:00 to 20:00,Shallow Fog,447,High,40.7121,-74.0051521,53,Saturday,14-01-2017 16:00,11.85682327
3066,20170114,20:00 to 23:59,Fog,306,Low,40.7121,-74.0051521,24,Saturday,14-01-2017 20:00,7.843137255
3066,20170115,00:00 to 4:00,Smoke,544,Medium,40.7121,-74.0051521,46,Sunday,15-01-2017 00:00,8.455882353
3066,20170115,4:00 to 8:00,Smoke,423,Low,40.7121,-74.0051521,24,Sunday,15-01-2017 04:00,5.673758865
3066,20170115,8:00 to 12:00,Shallow Fog,358,Medium,40.7121,-74.0051521,51,Sunday,15-01-2017 08:00,14.24581006
3066,20170115,12:00 to 16:00,Fog,599,Low,40.7121,-74.0051521,22,Sunday,15-01-2017 12:00,3.67278798
3066,20170115,16:00 to 20:00,Fog,528,Low,40.7121,-74.0051521,20,Sunday,15-01-2017 16:00,3.787878788
3066,20170115,20:00 to 23:59,Fog,462,High,40.7121,-74.0051521,55,Sunday,15-01-2017 20:00,11.9047619
3066,20170116,00:00 to 4:00,Smoke,642,Medium,40.7121,-74.0051521,51,Monday,16-01-2017 00:00,7.943925234
3066,20170116,4:00 to 8:00,Shallow Fog,542,Medium,40.7121,-74.0051521,38,Monday,16-01-2017 04:00,7.011070111
3066,20170116,8:00 to 12:00,Clear,279,High,40.7121,-74.0051521,54,Monday,16-01-2017 08:00,19.35483871
3066,20170116,12:00 to 16:00,Fog,461,Medium,40.7121,-74.0051521,27,Monday,16-01-2017 12:00,5.856832972
3066,20170116,16:00 to 20:00,Fog,280,Medium,40.7121,-74.0051521,26,Monday,16-01-2017 16:00,9.285714286
3066,20170116,20:00 to 23:59,Fog,509,High,40.7121,-74.0051521,57,Monday,16-01-2017 20:00,11.19842829
3066,20170117,4:00 to 8:00,Shallow Fog,401,High,40.7121,-74.0051521,62,Tuesday,17-01-2017 04:00,15.46134663
3066,20170117,8:00 to 12:00,Fog,520,Medium,40.7121,-74.0051521,42,Tuesday,17-01-2017 08:00,8.076923077
3066,20170117,12:00 to 16:00,Fog,521,Low,40.7121,-74.0051521,25,Tuesday,17-01-2017 12:00,4.798464491
3066,20170117,16:00 to 20:00,Fog,436,Low,40.7121,-74.0051521,20,Tuesday,17-01-2017 16:00,4.587155963
3066,20170117,20:00 to 23:59,Fog,241,High,40.7121,-74.0051521,55,Tuesday,17-01-2017 20:00,22.82157676
3066,20170118,00:00 to 4:00,Shallow Fog,406,Medium,40.7121,-74.0051521,26,Wednesday,18-01-2017 00:00,6.403940887
3066,20170118,4:00 to 8:00,Shallow Fog,506,Medium,40.7121,-74.0051521,46,Wednesday,18-01-2017 04:00,9.090909091
3066,20170118,8:00 to 12:00,Shallow Fog,480,Medium,40.7121,-74.0051521,51,Wednesday,18-01-2017 08:00,10.625
3066,20170118,12:00 to 16:00,Fog,296,High,40.7121,-74.0051521,62,Wednesday,18-01-2017 12:00,20.94594595
3066,20170118,16:00 to 20:00,Fog,359,Medium,40.7121,-74.0051521,27,Wednesday,18-01-2017 16:00,7.520891365
3066,20170118,20:00 to 23:59,Fog,383,Medium,40.7121,-74.0051521,29,Wednesday,18-01-2017 20:00,7.571801567
3066,20170119,00:00 to 4:00,Clear,380,High,40.7121,-74.0051521,56,Thursday,19-01-2017 00:00,14.73684211
3066,20170119,4:00 to 8:00,Shallow Fog,629,Medium,40.7121,-74.0051521,51,Thursday,19-01-2017 04:00,8.108108108
3066,20170119,8:00 to 12:00,Shallow Fog,597,Medium,40.7121,-74.0051521,32,Thursday,19-01-2017 08:00,5.360134003
3066,20170119,12:00 to 16:00,Fog,483,Medium,40.7121,-74.0051521,27,Thursday,19-01-2017 12:00,5.590062112
3066,20170119,16:00 to 20:00,Fog,485,High,40.7121,-74.0051521,60,Thursday,19-01-2017 16:00,12.37113402
3066,20170119,20:00 to 23:59,Fog,639,High,40.7121,-74.0051521,62,Thursday,19-01-2017 20:00,9.702660407
3066,20170120,00:00 to 4:00,Smoke,438,High,40.7121,-74.0051521,60,Friday,20-01-2017 00:00,13.69863014
3066,20170120,4:00 to 8:00,Shallow Fog,484,High,40.7121,-74.0051521,61,Friday,20-01-2017 04:00,12.60330579
3066,20170120,8:00 to 12:00,Shallow Fog,506,Medium,40.7121,-74.0051521,28,Friday,20-01-2017 08:00,5.533596838
3066,20170120,12:00 to 16:00,Shallow Fog,377,Medium,40.7121,-74.0051521,46,Friday,20-01-2017 12:00,12.20159151
3066,20170120,16:00 to 20:00,Fog,403,High,40.7121,-74.0051521,64,Friday,20-01-2017 16:00,15.8808933
3066,20170120,20:00 to 23:59,Fog,601,High,40.7121,-74.0051521,58,Friday,20-01-2017 20:00,9.650582363
3066,20170121,00:00 to 4:00,Smoke,278,Medium,40.7121,-74.0051521,48,Saturday,21-01-2017 00:00,17.26618705
3066,20170121,4:00 to 8:00,Smoke,296,Low,40.7121,-74.0051521,14,Saturday,21-01-2017 04:00,4.72972973
3066,20170121,8:00 to 12:00,Smoke,312,Medium,40.7121,-74.0051521,33,Saturday,21-01-2017 08:00,10.57692308
3066,20170121,12:00 to 16:00,Clear,244,High,40.7121,-74.0051521,57,Saturday,21-01-2017 12:00,23.36065574
3066,20170121,16:00 to 20:00,Shallow Fog,231,Low,40.7121,-74.0051521,19,Saturday,21-01-2017 16:00,8.225108225
3066,20170121,20:00 to 23:59,Fog,235,Low,40.7121,-74.0051521,23,Saturday,21-01-2017 20:00,9.787234043
3066,20170122,00:00 to 4:00,Haze,428,Medium,40.7121,-74.0051521,51,Sunday,22-01-2017 00:00,11.91588785
3066,20170122,4:00 to 8:00,Smoke,375,Medium,40.7121,-74.0051521,35,Sunday,22-01-2017 04:00,9.333333333
3066,20170122,8:00 to 12:00,Smoke,513,Low,40.7121,-74.0051521,19,Sunday,22-01-2017 08:00,3.703703704
3066,20170122,12:00 to 16:00,Smoke,586,Medium,40.7121,-74.0051521,42,Sunday,22-01-2017 12:00,7.167235495
3066,20170122,16:00 to 20:00,Shallow Fog,481,Medium,40.7121,-74.0051521,35,Sunday,22-01-2017 16:00,7.276507277
3066,20170122,20:00 to 23:59,Fog,366,Low,40.7121,-74.0051521,22,Sunday,22-01-2017 20:00,6.010928962
3066,20170123,00:00 to 4:00,Haze,611,Low,40.7121,-74.0051521,23,Monday,23-01-2017 00:00,3.764320786
3066,20170123,4:00 to 8:00,Smoke,442,Low,40.7121,-74.0051521,24,Monday,23-01-2017 04:00,5.429864253
3066,20170123,8:00 to 12:00,Smoke,627,Low,40.7121,-74.0051521,14,Monday,23-01-2017 08:00,2.232854864
3066,20170123,12:00 to 16:00,Shallow Fog,576,Medium,40.7121,-74.0051521,35,Monday,23-01-2017 12:00,6.076388889
3066,20170123,16:00 to 20:00,Fog,450,Low,40.7121,-74.0051521,24,Monday,23-01-2017 16:00,5.333333333
3066,20170123,20:00 to 23:59,Fog,308,High,40.7121,-74.0051521,60,Monday,23-01-2017 20:00,19.48051948
3066,20170124,00:00 to 4:00,Haze,311,Medium,40.7121,-74.0051521,44,Tuesday,24-01-2017 00:00,14.14790997
3066,20170124,4:00 to 8:00,Smoke,608,Low,40.7121,-74.0051521,13,Tuesday,24-01-2017 04:00,2.138157895
3066,20170124,8:00 to 12:00,Smoke,375,Low,40.7121,-74.0051521,13,Tuesday,24-01-2017 08:00,3.466666667
3066,20170124,12:00 to 16:00,Smoke,305,High,40.7121,-74.0051521,64,Tuesday,24-01-2017 12:00,20.98360656
3066,20170124,16:00 to 20:00,Clear,335,Medium,40.7121,-74.0051521,48,Tuesday,24-01-2017 16:00,14.32835821
3066,20170124,20:00 to 23:59,Shallow Fog,615,Low,40.7121,-74.0051521,16,Tuesday,24-01-2017 20:00,2.601626016
3066,20170125,00:00 to 4:00,Haze,414,High,40.7121,-74.0051521,60,Wednesday,25-01-2017 00:00,14.49275362
3066,20170125,4:00 to 8:00,Smoke,382,Low,40.7121,-74.0051521,20,Wednesday,25-01-2017 04:00,5.235602094
3066,20170125,8:00 to 12:00,Smoke,346,Medium,40.7121,-74.0051521,27,Wednesday,25-01-2017 08:00,7.803468208
3066,20170125,12:00 to 16:00,Smoke,441,Low,40.7121,-74.0051521,18,Wednesday,25-01-2017 12:00,4.081632653
3066,20170125,16:00 to 20:00,Smoke,514,Medium,40.7121,-74.0051521,46,Wednesday,25-01-2017 16:00,8.949416342
3066,20170125,20:00 to 23:59,Shallow Fog,256,Medium,40.7121,-74.0051521,29,Wednesday,25-01-2017 20:00,11.328125
3066,20170126,00:00 to 4:00,Haze,593,Low,40.7121,-74.0051521,13,Thursday,26-01-2017 00:00,2.192242833
3066,20170126,4:00 to 8:00,Haze,622,High,40.7121,-74.0051521,60,Thursday,26-01-2017 04:00,9.646302251
3066,20170126,8:00 to 12:00,Smoke,529,Medium,40.7121,-74.0051521,29,Thursday,26-01-2017 08:00,5.482041588
3066,20170126,12:00 to 16:00,Smoke,583,Low,40.7121,-74.0051521,20,Thursday,26-01-2017 12:00,3.430531732
3066,20170126,16:00 to 20:00,Smoke,455,High,40.7121,-74.0051521,53,Thursday,26-01-2017 16:00,11.64835165
3066,20170126,20:00 to 23:59,Shallow Fog,548,Medium,40.7121,-74.0051521,31,Thursday,26-01-2017 20:00,5.656934307
3066,20170127,00:00 to 4:00,Haze,594,High,40.7121,-74.0051521,56,Friday,27-01-2017 00:00,9.427609428
3066,20170127,4:00 to 8:00,Rain,271,Medium,40.7121,-74.0051521,35,Friday,27-01-2017 04:00,12.91512915
3066,20170127,8:00 to 12:00,Haze,301,Low,40.7121,-74.0051521,18,Friday,27-01-2017 08:00,5.980066445
3066,20170127,12:00 to 16:00,Smoke,611,High,40.7121,-74.0051521,64,Friday,27-01-2017 12:00,10.47463175
3066,20170127,16:00 to 20:00,Smoke,618,High,40.7121,-74.0051521,65,Friday,27-01-2017 16:00,10.51779935
3066,20170127,20:00 to 23:59,Smoke,509,Low,40.7121,-74.0051521,25,Friday,27-01-2017 20:00,4.911591356
3066,20170128,00:00 to 4:00,Haze,528,High,40.7121,-74.0051521,61,Saturday,28-01-2017 00:00,11.5530303
3066,20170128,4:00 to 8:00,Haze,417,Low,40.7121,-74.0051521,13,Saturday,28-01-2017 04:00,3.117505995
3066,20170128,8:00 to 12:00,Haze,554,Medium,40.7121,-74.0051521,27,Saturday,28-01-2017 08:00,4.873646209
3066,20170128,12:00 to 16:00,Haze,566,Low,40.7121,-74.0051521,22,Saturday,28-01-2017 12:00,3.886925795
3066,20170128,16:00 to 20:00,Partly Cloudy,542,Low,40.7121,-74.0051521,17,Saturday,28-01-2017 16:00,3.136531365
3066,20170128,20:00 to 23:59,Partly Cloudy,372,Medium,40.7121,-74.0051521,48,Saturday,28-01-2017 20:00,12.90322581
3066,20170129,00:00 to 4:00,Smoke,305,High,40.7121,-74.0051521,56,Sunday,29-01-2017 00:00,18.36065574
3066,20170129,4:00 to 8:00,Smoke,638,Low,40.7121,-74.0051521,14,Sunday,29-01-2017 04:00,2.194357367
3066,20170129,8:00 to 12:00,Smoke,351,Low,40.7121,-74.0051521,21,Sunday,29-01-2017 08:00,5.982905983
3066,20170129,12:00 to 16:00,Shallow Fog,447,High,40.7121,-74.0051521,63,Sunday,29-01-2017 12:00,14.09395973
3066,20170129,16:00 to 20:00,Shallow Fog,347,Medium,40.7121,-74.0051521,34,Sunday,29-01-2017 16:00,9.798270893
3066,20170129,20:00 to 23:59,Fog,402,Medium,40.7121,-74.0051521,45,Sunday,29-01-2017 20:00,11.19402985
3066,20170130,00:00 to 4:00,Haze,407,Medium,40.7121,-74.0051521,49,Monday,30-01-2017 00:00,12.03931204
3066,20170130,4:00 to 8:00,Smoke,452,Low,40.7121,-74.0051521,23,Monday,30-01-2017 04:00,5.088495575
3066,20170130,8:00 to 12:00,Haze,317,Medium,40.7121,-74.0051521,35,Monday,30-01-2017 08:00,11.04100946
3066,20170130,12:00 to 16:00,Haze,514,Medium,40.7121,-74.0051521,30,Monday,30-01-2017 12:00,5.836575875
3066,20170130,16:00 to 20:00,Light Thunderstorms and Rain,478,Medium,40.7121,-74.0051521,32,Monday,30-01-2017 16:00,6.694560669
3066,20170130,20:00 to 23:59,Haze,402,High,40.7121,-74.0051521,61,Monday,30-01-2017 20:00,15.17412935
3066,20170131,00:00 to 4:00,Light Rain,385,Low,40.7121,-74.0051521,20,Tuesday,31-01-2017 00:00,5.194805195
3066,20170131,4:00 to 8:00,Light Drizzle,490,Low,40.7121,-74.0051521,14,Tuesday,31-01-2017 04:00,2.857142857
3066,20170131,8:00 to 12:00,Drizzle,343,High,40.7121,-74.0051521,52,Tuesday,31-01-2017 08:00,15.16034985
3066,20170131,12:00 to 16:00,Drizzle,580,High,40.7121,-74.0051521,60,Tuesday,31-01-2017 12:00,10.34482759
3066,20170101,00:00 to 4:00,Smoke,419,Low,40.7121,-74.0051521,18,Sunday,01-01-2017 00:00,4.295942721
3066,20170101,4:00 to 8:00,Shallow Fog,644,Medium,40.7121,-74.0051521,28,Sunday,01-01-2017 04:00,4.347826087
